Transaction ID,Date,Product,Category,Quantity,Price,Total Sales
5498,2038-01-19,Product_B,Category_4,37,84.02,3108.74
5499,2038-01-20,Product_D,Category_3,63,364.83,22984.289999999997
5500,2038-01-21,Product_C,Category_2,87,51.02,4438.740000000001
5501,2038-01-22,Product_B,Category_2,3,238.91,716.73
5502,2038-01-23,Product_B,Category_3,45,367.21,16524.45
5503,2038-01-24,Product_D,Category_2,90,41.71,3753.9
5504,2038-01-25,Product_A,Category_4,35,110.08,3852.7999999999997
5505,2038-01-26,Product_D,Category_3,38,397.99,15123.62
5506,2038-01-27,Product_B,Category_3,66,90.12,5947.92
5507,2038-01-28,Product_A,Category_1,84,337.09,28315.559999999998
5508,2038-01-29,Product_D,Category_4,82,324.67,26622.940000000002
5509,2038-01-30,Product_A,Category_2,41,264.99,10864.59
5510,2038-01-31,Product_C,Category_2,78,108.84,8489.52
5511,2038-02-01,Product_D,Category_1,92,214.3,19715.600000000002
5512,2038-02-02,Product_B,Category_3,94,314.67,29578.980000000003
5513,2038-02-03,Product_B,Category_4,16,442.04,7072.64
5514,2038-02-04,Product_A,Category_4,50,400.95,20047.5
5515,2038-02-05,Product_A,Category_1,36,307.6,11073.6
5516,2038-02-06,Product_C,Category_2,47,121.95,5731.650000000001
5517,2038-02-07,Product_D,Category_3,61,116.18,7086.9800000000005
5518,2038-02-08,Product_C,Category_4,82,408.8,33521.6
5519,2038-02-09,Product_A,Category_3,71,335.57,23825.47
5520,2038-02-10,Product_B,Category_1,11,185.45,2039.9499999999998
5521,2038-02-11,Product_C,Category_3,15,486.03,7290.45
5522,2038-02-12,Product_D,Category_2,46,445.98,20515.08
5523,2038-02-13,Product_B,Category_4,76,339.04,25767.04
5524,2038-02-14,Product_D,Category_4,63,190.92,12027.96
5525,2038-02-15,Product_A,Category_2,89,161.29,14354.81
5526,2038-02-16,Product_A,Category_2,66,470.3,31039.8
5527,2038-02-17,Product_D,Category_3,11,227.3,2500.3
5528,2038-02-18,Product_D,Category_1,33,402.01,13266.33
5529,2038-02-19,Product_A,Category_4,12,470.46,5645.5199999999995
5530,2038-02-20,Product_C,Category_2,4,251.08,1004.32
5531,2038-02-21,Product_C,Category_3,51,330.02,16831.02
5532,2038-02-22,Product_D,Category_4,84,52.27,4390.68
5533,2038-02-23,Product_D,Category_1,90,329.76,29678.399999999998
5534,2038-02-24,Product_A,Category_3,3,115.39,346.17
5535,2038-02-25,Product_D,Category_2,61,338.56,20652.16
5536,2038-02-26,Product_D,Category_4,43,59.51,2558.93
5537,2038-02-27,Product_B,Category_3,2,252.65,505.3
5538,2038-02-28,Product_D,Category_2,72,265.3,19101.600000000002
5539,2038-03-01,Product_D,Category_2,89,246.92,21975.879999999997
5540,2038-03-02,Product_D,Category_2,47,380.79,17897.13
5541,2038-03-03,Product_C,Category_4,88,379.72,33415.36
5542,2038-03-04,Product_A,Category_2,19,356.13,6766.47
5543,2038-03-05,Product_A,Category_3,96,319.5,30672.0
5544,2038-03-06,Product_B,Category_4,1,453.15,453.15
5545,2038-03-07,Product_C,Category_3,66,292.06,19275.96
5546,2038-03-08,Product_C,Category_1,12,180.68,2168.16
5547,2038-03-09,Product_A,Category_1,43,39.0,1677.0
5548,2038-03-10,Product_D,Category_1,55,272.55,14990.25
5549,2038-03-11,Product_A,Category_1,41,121.59,4985.1900000000005
5550,2038-03-12,Product_D,Category_2,98,199.61,19561.780000000002
5551,2038-03-13,Product_D,Category_4,63,34.47,2171.61
5552,2038-03-14,Product_C,Category_2,62,324.03,20089.859999999997
5553,2038-03-15,Product_A,Category_3,57,444.48,25335.36
5554,2038-03-16,Product_B,Category_3,90,169.32,15238.8
5555,2038-03-17,Product_A,Category_1,20,404.39,8087.799999999999
5556,2038-03-18,Product_B,Category_3,14,71.89,1006.46
5557,2038-03-19,Product_C,Category_3,37,364.34,13480.58
5558,2038-03-20,Product_D,Category_4,72,49.08,3533.7599999999998
5559,2038-03-21,Product_A,Category_3,63,136.73,8613.99
5560,2038-03-22,Product_C,Category_2,5,186.52,932.6
5561,2038-03-23,Product_C,Category_1,43,86.83,3733.69
5562,2038-03-24,Product_D,Category_1,84,100.4,8433.6
5563,2038-03-25,Product_B,Category_3,71,352.47,25025.370000000003
5564,2038-03-26,Product_D,Category_3,51,56.93,2903.43
5565,2038-03-27,Product_A,Category_2,69,467.61,32265.09
5566,2038-03-28,Product_C,Category_2,41,386.5,15846.5
5567,2038-03-29,Product_D,Category_3,87,184.8,16077.6
5568,2038-03-30,Product_B,Category_2,62,318.09,19721.579999999998
5569,2038-03-31,Product_B,Category_4,23,362.51,8337.73
5570,2038-04-01,Product_B,Category_2,87,301.3,26213.100000000002
5571,2038-04-02,Product_C,Category_3,17,312.95,5320.15
5572,2038-04-03,Product_D,Category_3,41,458.82,18811.62
5573,2038-04-04,Product_C,Category_2,19,441.74,8393.06
5574,2038-04-05,Product_B,Category_4,29,457.76,13275.039999999999
5575,2038-04-06,Product_D,Category_4,4,443.75,1775.0
5576,2038-04-07,Product_A,Category_3,69,345.84,23862.96
5577,2038-04-08,Product_B,Category_1,74,250.96,18571.04
5578,2038-04-09,Product_D,Category_2,14,248.82,3483.48
5579,2038-04-10,Product_C,Category_2,37,388.07,14358.59
5580,2038-04-11,Product_A,Category_2,42,462.74,19435.08
5581,2038-04-12,Product_D,Category_4,56,53.15,2976.4
5582,2038-04-13,Product_D,Category_1,99,439.64,43524.36
5583,2038-04-14,Product_B,Category_2,4,426.34,1705.36
5584,2038-04-15,Product_D,Category_3,6,52.92,317.52
5585,2038-04-16,Product_C,Category_4,11,331.71,3648.81
5586,2038-04-17,Product_C,Category_1,87,486.23,42302.01
5587,2038-04-18,Product_B,Category_1,20,427.31,8546.2
5588,2038-04-19,Product_A,Category_4,82,40.79,3344.7799999999997
5589,2038-04-20,Product_A,Category_1,14,463.34,6486.759999999999
5590,2038-04-21,Product_D,Category_4,1,94.81,94.81
5591,2038-04-22,Product_B,Category_1,63,45.51,2867.1299999999997
5592,2038-04-23,Product_C,Category_3,87,121.64,10582.68
5593,2038-04-24,Product_B,Category_1,95,246.79,23445.05
5594,2038-04-25,Product_D,Category_2,14,409.46,5732.44
5595,2038-04-26,Product_C,Category_1,71,140.89,10003.189999999999
5596,2038-04-27,Product_D,Category_4,49,201.22,9859.78
5597,2038-04-28,Product_C,Category_4,6,79.13,474.78
5598,2038-04-29,Product_C,Category_1,48,152.86,7337.280000000001
5599,2038-04-30,Product_C,Category_1,61,452.01,27572.61
5600,2038-05-01,Product_B,Category_1,23,343.59,7902.57
5601,2038-05-02,Product_C,Category_2,40,340.22,13608.800000000001
5602,2038-05-03,Product_A,Category_2,77,132.42,10196.339999999998
5603,2038-05-04,Product_A,Category_1,57,81.65,4654.05
5604,2038-05-05,Product_D,Category_1,22,444.84,9786.48
5605,2038-05-06,Product_D,Category_2,18,472.39,8503.02
5606,2038-05-07,Product_B,Category_1,33,36.26,1196.58
5607,2038-05-08,Product_C,Category_2,75,269.78,20233.499999999996
5608,2038-05-09,Product_C,Category_3,7,225.51,1578.57
5609,2038-05-10,Product_C,Category_4,40,371.82,14872.8
5610,2038-05-11,Product_B,Category_3,93,157.88,14682.84
5611,2038-05-12,Product_A,Category_4,65,314.08,20415.2
5612,2038-05-13,Product_C,Category_1,39,50.47,1968.33
5613,2038-05-14,Product_D,Category_3,62,413.25,25621.5
5614,2038-05-15,Product_A,Category_4,49,126.96,6221.04
5615,2038-05-16,Product_C,Category_3,89,163.82,14579.98
5616,2038-05-17,Product_C,Category_2,34,195.34,6641.56
5617,2038-05-18,Product_A,Category_2,90,111.24,10011.6
5618,2038-05-19,Product_B,Category_3,59,406.36,23975.24
5619,2038-05-20,Product_C,Category_1,79,43.65,3448.35
5620,2038-05-21,Product_B,Category_1,29,467.43,13555.47
5621,2038-05-22,Product_D,Category_1,25,465.99,11649.75
5622,2038-05-23,Product_C,Category_3,60,415.41,24924.600000000002
5623,2038-05-24,Product_C,Category_3,70,476.55,33358.5
5624,2038-05-25,Product_C,Category_1,27,382.96,10339.92
5625,2038-05-26,Product_C,Category_3,68,285.67,19425.56
5626,2038-05-27,Product_B,Category_4,68,363.59,24724.12
5627,2038-05-28,Product_B,Category_1,43,11.94,513.42
5628,2038-05-29,Product_A,Category_4,37,345.86,12796.82
5629,2038-05-30,Product_B,Category_2,50,30.59,1529.5
5630,2038-05-31,Product_B,Category_2,28,444.95,12458.6
5631,2038-06-01,Product_D,Category_1,36,449.3,16174.800000000001
5632,2038-06-02,Product_A,Category_3,85,66.02,5611.7
5633,2038-06-03,Product_D,Category_2,67,343.02,22982.34
5634,2038-06-04,Product_A,Category_1,60,337.39,20243.399999999998
5635,2038-06-05,Product_C,Category_1,17,254.06,4319.02
5636,2038-06-06,Product_D,Category_3,95,22.26,2114.7000000000003
5637,2038-06-07,Product_A,Category_3,62,65.91,4086.4199999999996
5638,2038-06-08,Product_B,Category_2,89,333.05,29641.45
5639,2038-06-09,Product_D,Category_4,98,269.51,26411.98
5640,2038-06-10,Product_A,Category_1,47,32.67,1535.49
5641,2038-06-11,Product_D,Category_1,49,263.6,12916.400000000001
5642,2038-06-12,Product_C,Category_1,88,426.13,37499.44
5643,2038-06-13,Product_B,Category_2,98,446.33,43740.34
5644,2038-06-14,Product_C,Category_2,23,351.52,8084.959999999999
5645,2038-06-15,Product_B,Category_2,76,334.7,25437.2
5646,2038-06-16,Product_A,Category_1,88,386.86,34043.68
5647,2038-06-17,Product_A,Category_3,81,75.37,6104.97
5648,2038-06-18,Product_A,Category_1,69,103.2,7120.8
5649,2038-06-19,Product_A,Category_3,74,248.01,18352.739999999998
5650,2038-06-20,Product_D,Category_4,61,231.0,14091.0
5651,2038-06-21,Product_A,Category_4,79,100.34,7926.860000000001
5652,2038-06-22,Product_B,Category_2,78,342.35,26703.300000000003
5653,2038-06-23,Product_C,Category_1,39,373.13,14552.07
5654,2038-06-24,Product_D,Category_3,80,142.71,11416.800000000001
5655,2038-06-25,Product_C,Category_1,23,163.34,3756.82
5656,2038-06-26,Product_C,Category_1,49,136.09,6668.41
5657,2038-06-27,Product_D,Category_1,64,146.52,9377.28
5658,2038-06-28,Product_C,Category_4,23,188.69,4339.87
5659,2038-06-29,Product_A,Category_1,16,226.13,3618.08
5660,2038-06-30,Product_C,Category_2,33,247.25,8159.25
5661,2038-07-01,Product_C,Category_2,51,247.6,12627.6
5662,2038-07-02,Product_B,Category_4,50,312.47,15623.500000000002
5663,2038-07-03,Product_D,Category_3,80,178.61,14288.800000000001
5664,2038-07-04,Product_D,Category_4,66,256.67,16940.22
5665,2038-07-05,Product_B,Category_2,30,257.99,7739.700000000001
5666,2038-07-06,Product_A,Category_2,98,57.38,5623.240000000001
5667,2038-07-07,Product_B,Category_2,35,318.38,11143.3
5668,2038-07-08,Product_A,Category_2,59,146.3,8631.7
5669,2038-07-09,Product_C,Category_3,27,33.01,891.27
5670,2038-07-10,Product_C,Category_4,36,327.08,11774.88
5671,2038-07-11,Product_A,Category_2,30,33.72,1011.5999999999999
5672,2038-07-12,Product_C,Category_4,54,226.52,12232.08
5673,2038-07-13,Product_A,Category_2,36,314.36,11316.960000000001
5674,2038-07-14,Product_B,Category_3,61,499.31,30457.91
5675,2038-07-15,Product_B,Category_2,33,262.41,8659.53
5676,2038-07-16,Product_C,Category_3,65,165.92,10784.8
5677,2038-07-17,Product_D,Category_2,97,251.09,24355.73
5678,2038-07-18,Product_B,Category_2,2,105.89,211.78
5679,2038-07-19,Product_D,Category_4,12,224.6,2695.2
5680,2038-07-20,Product_D,Category_1,79,437.81,34586.99
5681,2038-07-21,Product_A,Category_3,71,76.7,5445.7
5682,2038-07-22,Product_B,Category_3,3,269.77,809.31
5683,2038-07-23,Product_C,Category_1,7,314.2,2199.4
5684,2038-07-24,Product_C,Category_3,45,163.37,7351.650000000001
5685,2038-07-25,Product_A,Category_3,7,370.6,2594.2000000000003
5686,2038-07-26,Product_D,Category_3,60,335.22,20113.2
5687,2038-07-27,Product_D,Category_1,16,237.35,3797.6
5688,2038-07-28,Product_B,Category_3,61,323.63,19741.43
5689,2038-07-29,Product_B,Category_2,59,421.73,24882.07
5690,2038-07-30,Product_A,Category_2,96,304.2,29203.199999999997
5691,2038-07-31,Product_A,Category_3,28,288.71,8083.879999999999
5692,2038-08-01,Product_A,Category_1,67,314.5,21071.5
5693,2038-08-02,Product_C,Category_2,36,341.03,12277.079999999998
5694,2038-08-03,Product_D,Category_2,48,207.55,9962.400000000001
5695,2038-08-04,Product_C,Category_2,24,420.04,10080.960000000001
5696,2038-08-05,Product_A,Category_1,62,462.71,28688.02
5697,2038-08-06,Product_B,Category_4,22,314.71,6923.62
5698,2038-08-07,Product_A,Category_3,70,444.5,31115.0
5699,2038-08-08,Product_D,Category_2,73,374.88,27366.239999999998
5700,2038-08-09,Product_A,Category_2,76,217.25,16511.0
5701,2038-08-10,Product_A,Category_3,15,253.05,3795.75
5702,2038-08-11,Product_A,Category_3,70,289.36,20255.2
5703,2038-08-12,Product_C,Category_2,46,470.14,21626.44
5704,2038-08-13,Product_C,Category_2,57,327.56,18670.920000000002
5705,2038-08-14,Product_B,Category_2,15,259.19,3887.85
5706,2038-08-15,Product_C,Category_1,76,70.47,5355.72
5707,2038-08-16,Product_D,Category_4,14,336.77,4714.78
5708,2038-08-17,Product_A,Category_4,66,281.82,18600.12
5709,2038-08-18,Product_A,Category_3,82,470.6,38589.200000000004
5710,2038-08-19,Product_A,Category_1,62,177.6,11011.199999999999
5711,2038-08-20,Product_B,Category_4,27,399.77,10793.789999999999
5712,2038-08-21,Product_C,Category_1,44,148.44,6531.36
5713,2038-08-22,Product_A,Category_4,81,94.17,7627.77
5714,2038-08-23,Product_A,Category_1,44,15.97,702.6800000000001
5715,2038-08-24,Product_A,Category_3,25,448.76,11219.0
5716,2038-08-25,Product_B,Category_3,43,227.86,9797.980000000001
5717,2038-08-26,Product_D,Category_4,70,147.79,10345.3
5718,2038-08-27,Product_C,Category_2,62,207.54,12867.48
5719,2038-08-28,Product_B,Category_4,62,358.81,22246.22
5720,2038-08-29,Product_C,Category_4,25,202.7,5067.5
5721,2038-08-30,Product_D,Category_4,16,120.61,1929.76
5722,2038-08-31,Product_A,Category_1,8,53.02,424.16
5723,2038-09-01,Product_D,Category_3,28,314.65,8810.199999999999
5724,2038-09-02,Product_B,Category_1,71,486.62,34550.02
5725,2038-09-03,Product_D,Category_1,92,321.05,29536.600000000002
5726,2038-09-04,Product_B,Category_3,95,473.97,45027.15
5727,2038-09-05,Product_B,Category_4,58,440.22,25532.760000000002
5728,2038-09-06,Product_C,Category_1,30,86.36,2590.8
5729,2038-09-07,Product_D,Category_2,3,440.73,1322.19
5730,2038-09-08,Product_B,Category_2,45,10.53,473.84999999999997
5731,2038-09-09,Product_D,Category_4,59,259.72,15323.480000000001
5732,2038-09-10,Product_B,Category_1,69,266.13,18362.97
5733,2038-09-11,Product_A,Category_2,99,366.14,36247.86
5734,2038-09-12,Product_D,Category_4,56,380.45,21305.2
5735,2038-09-13,Product_B,Category_1,4,123.52,494.08
5736,2038-09-14,Product_A,Category_2,25,442.19,11054.75
5737,2038-09-15,Product_D,Category_1,73,97.76,7136.4800000000005
5738,2038-09-16,Product_A,Category_2,47,481.13,22613.11
5739,2038-09-17,Product_B,Category_4,41,492.71,20201.11
5740,2038-09-18,Product_A,Category_4,97,351.43,34088.71
5741,2038-09-19,Product_C,Category_2,5,327.85,1639.25
5742,2038-09-20,Product_C,Category_3,39,489.81,19102.59
5743,2038-09-21,Product_C,Category_4,70,128.58,9000.6
5744,2038-09-22,Product_D,Category_1,72,324.9,23392.8
5745,2038-09-23,Product_D,Category_4,27,209.02,5643.54
5746,2038-09-24,Product_A,Category_2,99,92.11,9118.89
5747,2038-09-25,Product_D,Category_3,24,72.61,1742.6399999999999
5748,2038-09-26,Product_D,Category_3,51,353.18,18012.18
5749,2038-09-27,Product_C,Category_1,99,122.2,12097.800000000001
5750,2038-09-28,Product_D,Category_2,27,303.69,8199.63
5751,2038-09-29,Product_C,Category_4,40,126.43,5057.200000000001
5752,2038-09-30,Product_A,Category_4,96,232.37,22307.52
5753,2038-10-01,Product_B,Category_2,15,373.74,5606.1
5754,2038-10-02,Product_A,Category_2,46,268.79,12364.34
5755,2038-10-03,Product_A,Category_2,72,437.02,31465.44
5756,2038-10-04,Product_B,Category_3,31,267.89,8304.59
5757,2038-10-05,Product_C,Category_3,72,105.18,7572.960000000001
5758,2038-10-06,Product_D,Category_3,39,449.58,17533.62
5759,2038-10-07,Product_C,Category_1,94,214.78,20189.32
5760,2038-10-08,Product_D,Category_1,88,435.06,38285.28
5761,2038-10-09,Product_A,Category_3,38,123.87,4707.06
5762,2038-10-10,Product_C,Category_2,2,321.72,643.44
5763,2038-10-11,Product_A,Category_2,32,90.99,2911.68
5764,2038-10-12,Product_A,Category_4,48,49.23,2363.04
5765,2038-10-13,Product_D,Category_3,55,499.46,27470.3
5766,2038-10-14,Product_C,Category_2,71,15.16,1076.36
5767,2038-10-15,Product_A,Category_2,97,299.71,29071.87
5768,2038-10-16,Product_D,Category_4,87,16.58,1442.4599999999998
5769,2038-10-17,Product_C,Category_4,93,280.35,26072.550000000003
5770,2038-10-18,Product_B,Category_1,46,58.96,2712.16
5771,2038-10-19,Product_A,Category_3,32,395.89,12668.48
5772,2038-10-20,Product_C,Category_1,45,153.43,6904.35
5773,2038-10-21,Product_B,Category_1,49,178.73,8757.769999999999
5774,2038-10-22,Product_A,Category_4,93,133.64,12428.519999999999
5775,2038-10-23,Product_B,Category_2,12,65.82,789.8399999999999
5776,2038-10-24,Product_A,Category_3,38,255.16,9696.08
5777,2038-10-25,Product_C,Category_4,2,229.36,458.72
5778,2038-10-26,Product_B,Category_3,71,274.32,19476.72
5779,2038-10-27,Product_B,Category_4,40,316.69,12667.6
5780,2038-10-28,Product_B,Category_2,62,53.44,3313.2799999999997
5781,2038-10-29,Product_C,Category_3,8,212.62,1700.96
5782,2038-10-30,Product_A,Category_2,19,300.35,5706.650000000001
5783,2038-10-31,Product_C,Category_1,62,168.34,10437.08
5784,2038-11-01,Product_B,Category_3,54,103.79,5604.660000000001
5785,2038-11-02,Product_B,Category_4,37,307.09,11362.33
5786,2038-11-03,Product_B,Category_1,73,362.02,26427.46
5787,2038-11-04,Product_D,Category_1,15,377.79,5666.85
5788,2038-11-05,Product_C,Category_4,25,169.55,4238.75
5789,2038-11-06,Product_B,Category_3,64,58.49,3743.36
5790,2038-11-07,Product_A,Category_2,12,458.63,5503.5599999999995
5791,2038-11-08,Product_A,Category_1,67,347.03,23251.01
5792,2038-11-09,Product_C,Category_3,75,474.74,35605.5
5793,2038-11-10,Product_A,Category_3,96,81.33,7807.68
5794,2038-11-11,Product_C,Category_2,88,332.05,29220.4
5795,2038-11-12,Product_C,Category_1,9,106.21,955.89
5796,2038-11-13,Product_B,Category_2,21,434.55,9125.550000000001
5797,2038-11-14,Product_C,Category_3,32,264.57,8466.24
5798,2038-11-15,Product_B,Category_3,6,271.01,1626.06
5799,2038-11-16,Product_A,Category_4,84,466.06,39149.04
5800,2038-11-17,Product_A,Category_4,16,158.99,2543.84
5801,2038-11-18,Product_B,Category_2,51,313.32,15979.32
5802,2038-11-19,Product_B,Category_1,92,80.72,7426.24
5803,2038-11-20,Product_A,Category_2,86,187.96,16164.560000000001
5804,2038-11-21,Product_C,Category_1,43,105.43,4533.490000000001
5805,2038-11-22,Product_D,Category_4,87,108.64,9451.68
5806,2038-11-23,Product_B,Category_1,33,333.94,11020.02
5807,2038-11-24,Product_B,Category_3,7,150.38,1052.6599999999999
5808,2038-11-25,Product_D,Category_3,12,133.01,1596.12
5809,2038-11-26,Product_B,Category_4,19,405.93,7712.67
5810,2038-11-27,Product_C,Category_4,47,242.17,11381.99
5811,2038-11-28,Product_C,Category_4,64,196.2,12556.8
5812,2038-11-29,Product_D,Category_2,78,409.42,31934.760000000002
5813,2038-11-30,Product_D,Category_1,25,249.47,6236.75
5814,2038-12-01,Product_D,Category_2,93,409.32,38066.76
5815,2038-12-02,Product_B,Category_1,71,166.05,11789.550000000001
5816,2038-12-03,Product_D,Category_4,59,481.34,28399.059999999998
5817,2038-12-04,Product_A,Category_2,20,462.59,9251.8
5818,2038-12-05,Product_C,Category_4,53,413.56,21918.68
5819,2038-12-06,Product_B,Category_2,95,114.25,10853.75
5820,2038-12-07,Product_C,Category_2,37,366.47,13559.390000000001
5821,2038-12-08,Product_A,Category_3,38,410.63,15603.94
5822,2038-12-09,Product_D,Category_2,21,188.06,3949.26
5823,2038-12-10,Product_C,Category_4,64,78.77,5041.28
5824,2038-12-11,Product_A,Category_2,84,142.13,11938.92
5825,2038-12-12,Product_D,Category_4,47,296.95,13956.65
5826,2038-12-13,Product_D,Category_4,49,133.37,6535.13
5827,2038-12-14,Product_D,Category_1,97,334.2,32417.399999999998
5828,2038-12-15,Product_C,Category_3,94,202.01,18988.94
5829,2038-12-16,Product_B,Category_1,82,120.54,9884.28
5830,2038-12-17,Product_B,Category_2,50,310.43,15521.5
5831,2038-12-18,Product_B,Category_2,2,46.15,92.3
5832,2038-12-19,Product_A,Category_2,74,316.17,23396.58
5833,2038-12-20,Product_D,Category_3,49,487.45,23885.05
5834,2038-12-21,Product_A,Category_1,60,358.6,21516.0
5835,2038-12-22,Product_C,Category_4,9,170.76,1536.84
5836,2038-12-23,Product_B,Category_3,22,451.63,9935.86
5837,2038-12-24,Product_C,Category_2,23,268.64,6178.719999999999
5838,2038-12-25,Product_A,Category_1,54,268.91,14521.140000000001
5839,2038-12-26,Product_B,Category_2,52,195.38,10159.76
5840,2038-12-27,Product_C,Category_2,42,35.58,1494.36
5841,2038-12-28,Product_C,Category_4,50,142.28,7114.0
5842,2038-12-29,Product_C,Category_3,69,410.97,28356.93
5843,2038-12-30,Product_C,Category_2,51,137.27,7000.77
5844,2038-12-31,Product_A,Category_2,81,212.06,17176.86
5845,2039-01-01,Product_A,Category_2,98,320.66,31424.680000000004
5846,2039-01-02,Product_D,Category_2,8,148.39,1187.12
5847,2039-01-03,Product_C,Category_1,39,407.8,15904.2
5848,2039-01-04,Product_A,Category_2,23,450.37,10358.51
5849,2039-01-05,Product_B,Category_3,77,40.23,3097.7099999999996
5850,2039-01-06,Product_B,Category_4,57,291.55,16618.350000000002
5851,2039-01-07,Product_D,Category_3,42,181.22,7611.24
5852,2039-01-08,Product_C,Category_1,18,281.62,5069.16
5853,2039-01-09,Product_D,Category_2,50,277.94,13897.0
5854,2039-01-10,Product_B,Category_4,90,14.89,1340.1000000000001
5855,2039-01-11,Product_B,Category_4,80,327.75,26220.0
5856,2039-01-12,Product_D,Category_4,61,115.8,7063.8
5857,2039-01-13,Product_C,Category_3,46,283.97,13062.62
5858,2039-01-14,Product_A,Category_3,38,448.74,17052.12
5859,2039-01-15,Product_D,Category_3,43,104.22,4481.46
5860,2039-01-16,Product_D,Category_2,50,142.38,7119.0
5861,2039-01-17,Product_D,Category_4,73,41.19,3006.87
5862,2039-01-18,Product_C,Category_1,38,250.95,9536.1
5863,2039-01-19,Product_D,Category_1,6,436.35,2618.1000000000004
5864,2039-01-20,Product_C,Category_4,5,276.96,1384.8
5865,2039-01-21,Product_A,Category_1,74,182.72,13521.28
5866,2039-01-22,Product_A,Category_3,87,453.85,39484.950000000004
5867,2039-01-23,Product_D,Category_1,70,270.81,18956.7
5868,2039-01-24,Product_A,Category_4,13,487.11,6332.43
5869,2039-01-25,Product_D,Category_3,9,377.61,3398.4900000000002
5870,2039-01-26,Product_B,Category_1,38,456.55,17348.9
5871,2039-01-27,Product_A,Category_4,32,327.67,10485.44
5872,2039-01-28,Product_B,Category_3,16,494.79,7916.64
5873,2039-01-29,Product_A,Category_2,81,267.46,21664.26
5874,2039-01-30,Product_D,Category_3,96,323.89,31093.44
5875,2039-01-31,Product_C,Category_1,32,75.76,2424.32
5876,2039-02-01,Product_A,Category_3,4,469.0,1876.0
5877,2039-02-02,Product_C,Category_2,55,174.14,9577.699999999999
5878,2039-02-03,Product_D,Category_1,12,335.87,4030.44
5879,2039-02-04,Product_D,Category_2,51,186.66,9519.66
5880,2039-02-05,Product_C,Category_1,28,443.75,12425.0
5881,2039-02-06,Product_A,Category_4,6,64.08,384.48
5882,2039-02-07,Product_B,Category_2,4,451.73,1806.92
5883,2039-02-08,Product_B,Category_1,8,316.6,2532.8
5884,2039-02-09,Product_D,Category_4,29,478.69,13882.01
5885,2039-02-10,Product_D,Category_4,27,256.76,6932.5199999999995
5886,2039-02-11,Product_D,Category_2,61,251.69,15353.09
5887,2039-02-12,Product_B,Category_4,60,185.8,11148.0
5888,2039-02-13,Product_D,Category_4,86,171.21,14724.060000000001
5889,2039-02-14,Product_D,Category_1,62,70.43,4366.660000000001
5890,2039-02-15,Product_D,Category_3,50,170.37,8518.5
5891,2039-02-16,Product_C,Category_4,64,308.47,19742.08
5892,2039-02-17,Product_D,Category_2,46,51.36,2362.56
5893,2039-02-18,Product_B,Category_1,47,101.12,4752.64
5894,2039-02-19,Product_C,Category_1,3,431.37,1294.1100000000001
5895,2039-02-20,Product_A,Category_4,9,54.73,492.57
5896,2039-02-21,Product_B,Category_4,90,128.23,11540.699999999999
5897,2039-02-22,Product_D,Category_3,12,11.86,142.32
5898,2039-02-23,Product_A,Category_2,11,362.21,3984.31
5899,2039-02-24,Product_A,Category_1,76,426.91,32445.160000000003
5900,2039-02-25,Product_C,Category_1,26,440.97,11465.220000000001
5901,2039-02-26,Product_D,Category_3,57,451.1,25712.7
5902,2039-02-27,Product_C,Category_3,83,207.78,17245.74
5903,2039-02-28,Product_D,Category_2,80,284.16,22732.800000000003
5904,2039-03-01,Product_D,Category_2,30,342.1,10263.0
5905,2039-03-02,Product_C,Category_4,60,458.17,27490.2
5906,2039-03-03,Product_D,Category_4,5,400.26,2001.3
5907,2039-03-04,Product_C,Category_3,64,249.65,15977.6
5908,2039-03-05,Product_B,Category_2,37,259.76,9611.119999999999
5909,2039-03-06,Product_C,Category_4,9,174.79,1573.11
5910,2039-03-07,Product_A,Category_3,31,15.71,487.01000000000005
5911,2039-03-08,Product_B,Category_3,66,80.74,5328.839999999999
5912,2039-03-09,Product_B,Category_1,80,172.5,13800.0
5913,2039-03-10,Product_D,Category_4,86,306.89,26392.539999999997
5914,2039-03-11,Product_B,Category_2,88,359.88,31669.44
5915,2039-03-12,Product_B,Category_1,42,446.6,18757.2
5916,2039-03-13,Product_C,Category_3,80,281.71,22536.8
5917,2039-03-14,Product_B,Category_4,20,203.13,4062.6
5918,2039-03-15,Product_B,Category_4,77,348.79,26856.83
5919,2039-03-16,Product_B,Category_3,46,202.01,9292.46
5920,2039-03-17,Product_C,Category_2,63,63.15,3978.45
5921,2039-03-18,Product_C,Category_2,17,12.02,204.34
5922,2039-03-19,Product_B,Category_3,21,357.11,7499.31
5923,2039-03-20,Product_B,Category_4,20,450.56,9011.2
5924,2039-03-21,Product_D,Category_4,50,342.26,17113.0
5925,2039-03-22,Product_A,Category_3,87,23.5,2044.5
5926,2039-03-23,Product_B,Category_2,16,117.5,1880.0
5927,2039-03-24,Product_A,Category_3,87,473.72,41213.64
5928,2039-03-25,Product_A,Category_2,11,357.75,3935.25
5929,2039-03-26,Product_D,Category_1,67,371.36,24881.120000000003
5930,2039-03-27,Product_B,Category_1,58,405.1,23495.800000000003
5931,2039-03-28,Product_C,Category_4,18,457.17,8229.06
5932,2039-03-29,Product_C,Category_4,91,225.21,20494.11
5933,2039-03-30,Product_B,Category_3,49,220.77,10817.730000000001
5934,2039-03-31,Product_A,Category_4,27,21.32,575.64
5935,2039-04-01,Product_C,Category_3,26,469.21,12199.46
5936,2039-04-02,Product_C,Category_2,92,73.95,6803.400000000001
